,0
172666,1527096979.66
172667,1527096979.67
172668,1527096979.68
172669,1527096979.69
172670,1527096979.7
172671,1527096979.71
172672,1527096979.72
172673,1527096979.73
172674,1527096979.74
172675,1527096979.75
172676,1527096979.76
172677,1527096979.77
172678,1527096979.78
172679,1527096979.79
172680,1527096979.8
172681,1527096979.81
172682,1527096979.82
172683,1527096979.83
172684,1527096979.84
172685,1527096979.85
172686,1527096979.86
172687,1527096979.87
172688,1527096979.88
172689,1527096979.89
172690,1527096979.9
172691,1527096979.91
172692,1527096979.92
172693,1527096979.93
172694,1527096979.94
172695,1527096979.95
172696,1527096979.96
172697,1527096979.97
172698,1527096979.98
172699,1527096979.99
172700,1527096980.0
172701,1527096980.01
172702,1527096980.02
172703,1527096980.03
172704,1527096980.04
172705,1527096980.05
172706,1527096980.06
172707,1527096980.07
172708,1527096980.08
172709,1527096980.09
172710,1527096980.1
172711,1527096980.11
172712,1527096980.12
172713,1527096980.13
172714,1527096980.14
172715,1527096980.15
172716,1527096980.16
172717,1527096980.17
172718,1527096980.18
172719,1527096980.19
172720,1527096980.2
172721,1527096980.21
172722,1527096980.22
172723,1527096980.23
172724,1527096980.24
172725,1527096980.25
172726,1527096980.26
172727,1527096980.27
172728,1527096980.28
172729,1527096980.29
172730,1527096980.3
172731,1527096980.31
172732,1527096980.32
172733,1527096980.33
172734,1527096980.34
172735,1527096980.35
172736,1527096980.36
172737,1527096980.37
172738,1527096980.38
172739,1527096980.39
172740,1527096980.4
172741,1527096980.41
172742,1527096980.42
172743,1527096980.43
172744,1527096980.44
172745,1527096980.45
172746,1527096980.46
172747,1527096980.47
172748,1527096980.48
172749,1527096980.49
172750,1527096980.5
172751,1527096980.51
172752,1527096980.52
172753,1527096980.53
172754,1527096980.54
172755,1527096980.55
172756,1527096980.56
172757,1527096980.57
172758,1527096980.58
172759,1527096980.59
172760,1527096980.6
172761,1527096980.61
172762,1527096980.62
172763,1527096980.63
172764,1527096980.64
172765,1527096980.65
172766,1527096980.66
172767,1527096980.67
172768,1527096980.68
172769,1527096980.69
172770,1527096980.7
172771,1527096980.71
172772,1527096980.72
172773,1527096980.73
172774,1527096980.74
172775,1527096980.75
172776,1527096980.76
172777,1527096980.77
172778,1527096980.78
172779,1527096980.79
172780,1527096980.8
172781,1527096980.81
172782,1527096980.82
172783,1527096980.83
172784,1527096980.84
172785,1527096980.85
172786,1527096980.86
172787,1527096980.87
172788,1527096980.88
172789,1527096980.89
172790,1527096980.9
172791,1527096980.91
172792,1527096980.92
172793,1527096980.93
172794,1527096980.94
172795,1527096980.95
172796,1527096980.96
172797,1527096980.97
172798,1527096980.98
172799,1527096980.99
172800,1527096981.0
172801,1527096981.01
172802,1527096981.02
172803,1527096981.03
172804,1527096981.04
172805,1527096981.05
172806,1527096981.06
172807,1527096981.07
172808,1527096981.08
172809,1527096981.09
172810,1527096981.1
172811,1527096981.11
172812,1527096981.12
172813,1527096981.13
172814,1527096981.14
172815,1527096981.15
172816,1527096981.16
172817,1527096981.17
172818,1527096981.18
172819,1527096981.19
172820,1527096981.2
172821,1527096981.21
172822,1527096981.22
172823,1527096981.23
172824,1527096981.24
172825,1527096981.25
172826,1527096981.26
172827,1527096981.27
172828,1527096981.28
172829,1527096981.29
172830,1527096981.3
172831,1527096981.31
172832,1527096981.32
172833,1527096981.33
172834,1527096981.34
172835,1527096981.35
172836,1527096981.36
172837,1527096981.37
172838,1527096981.38
172839,1527096981.39
172840,1527096981.4
172841,1527096981.41
172842,1527096981.42
172843,1527096981.43
172844,1527096981.44
172845,1527096981.45
172846,1527096981.46
172847,1527096981.47
172848,1527096981.48
172849,1527096981.49
172850,1527096981.5
172851,1527096981.51
172852,1527096981.52
172853,1527096981.53
172854,1527096981.54
172855,1527096981.55
172856,1527096981.56
172857,1527096981.57
172858,1527096981.58
172859,1527096981.59
172860,1527096981.6
172861,1527096981.61
172862,1527096981.62
172863,1527096981.63
172864,1527096981.64
172865,1527096981.65
172866,1527096981.66
172867,1527096981.67
172868,1527096981.68
172869,1527096981.69
172870,1527096981.7
172871,1527096981.71
172872,1527096981.72
172873,1527096981.73
172874,1527096981.74
172875,1527096981.75
172876,1527096981.76
172877,1527096981.77
172878,1527096981.78
172879,1527096981.79
172880,1527096981.8
172881,1527096981.81
172882,1527096981.82
172883,1527096981.83
172884,1527096981.84
172885,1527096981.85
172886,1527096981.86
172887,1527096981.87
172888,1527096981.88
172889,1527096981.89
172890,1527096981.9
172891,1527096981.91
172892,1527096981.92
172893,1527096981.93
172894,1527096981.94
172895,1527096981.95
172896,1527096981.96
172897,1527096981.97
172898,1527096981.98
172899,1527096981.99
172900,1527096982.0
172901,1527096982.01
172902,1527096982.02
172903,1527096982.03
172904,1527096982.04
172905,1527096982.05
172906,1527096982.06
172907,1527096982.07
172908,1527096982.08
172909,1527096982.09
172910,1527096982.1
172911,1527096982.11
172912,1527096982.12
172913,1527096982.13
172914,1527096982.14
172915,1527096982.15
172916,1527096982.16
172917,1527096982.17
172918,1527096982.18
172919,1527096982.19
172920,1527096982.2
172921,1527096982.21
172922,1527096982.22
172923,1527096982.23
172924,1527096982.24
172925,1527096982.25
172926,1527096982.26
172927,1527096982.27
172928,1527096982.28
172929,1527096982.29
172930,1527096982.3
172931,1527096982.31
172932,1527096982.32
172933,1527096982.33
172934,1527096982.34
172935,1527096982.35
172936,1527096982.36
172937,1527096982.37
172938,1527096982.38
172939,1527096982.39
172940,1527096982.4
172941,1527096982.41
172942,1527096982.42
172943,1527096982.43
172944,1527096982.44
172945,1527096982.45
172946,1527096982.46
172947,1527096982.47
172948,1527096982.48
172949,1527096982.49
172950,1527096982.5
172951,1527096982.51
172952,1527096982.52
172953,1527096982.53
172954,1527096982.54
172955,1527096982.55
172956,1527096982.56
172957,1527096982.57
172958,1527096982.58
172959,1527096982.59
172960,1527096982.6
172961,1527096982.61
172962,1527096982.62
172963,1527096982.63
172964,1527096982.64
172965,1527096982.65
172966,1527096982.66
172967,1527096982.67
172968,1527096982.68
172969,1527096982.69
172970,1527096982.7
172971,1527096982.71
172972,1527096982.72
172973,1527096982.73
172974,1527096982.74
172975,1527096982.75
172976,1527096982.76
172977,1527096982.77
172978,1527096982.78
172979,1527096982.79
172980,1527096982.8
172981,1527096982.81
172982,1527096982.82
172983,1527096982.83
172984,1527096982.84
172985,1527096982.85
172986,1527096982.86
172987,1527096982.87
172988,1527096982.88
172989,1527096982.89
172990,1527096982.9
172991,1527096982.91
172992,1527096982.92
172993,1527096982.93
172994,1527096982.94
172995,1527096982.95
172996,1527096982.96
172997,1527096982.97
172998,1527096982.98
172999,1527096982.99
173000,1527096983.0
173001,1527096983.01
173002,1527096983.02
173003,1527096983.03
173004,1527096983.04
173005,1527096983.05
173006,1527096983.06
173007,1527096983.07
173008,1527096983.08
173009,1527096983.09
173010,1527096983.1
173011,1527096983.11
173012,1527096983.12
173013,1527096983.13
173014,1527096983.14
173015,1527096983.15
173016,1527096983.16
173017,1527096983.17
173018,1527096983.18
173019,1527096983.19
173020,1527096983.2
173021,1527096983.21
173022,1527096983.22
173023,1527096983.23
173024,1527096983.24
173025,1527096983.25
173026,1527096983.26
173027,1527096983.27
173028,1527096983.28
173029,1527096983.29
173030,1527096983.3
173031,1527096983.31
173032,1527096983.32
173033,1527096983.33
173034,1527096983.34
173035,1527096983.35
173036,1527096983.36
173037,1527096983.37
173038,1527096983.38
173039,1527096983.39
173040,1527096983.4
173041,1527096983.41
173042,1527096983.42
173043,1527096983.43
173044,1527096983.44
173045,1527096983.45
173046,1527096983.46
173047,1527096983.47
173048,1527096983.48
173049,1527096983.49
173050,1527096983.5
173051,1527096983.51
173052,1527096983.52
173053,1527096983.53
173054,1527096983.54
173055,1527096983.55
173056,1527096983.56
173057,1527096983.57
173058,1527096983.58
173059,1527096983.59
173060,1527096983.6
173061,1527096983.61
173062,1527096983.62
173063,1527096983.63
173064,1527096983.64
173065,1527096983.65
173066,1527096983.66
173067,1527096983.67
173068,1527096983.68
173069,1527096983.69
173070,1527096983.7
173071,1527096983.71
173072,1527096983.72
173073,1527096983.73
173074,1527096983.74
173075,1527096983.75
173076,1527096983.76
173077,1527096983.77
173078,1527096983.78
173079,1527096983.79
173080,1527096983.8
173081,1527096983.81
173082,1527096983.82
173083,1527096983.83
173084,1527096983.84
173085,1527096983.85
173086,1527096983.86
173087,1527096983.87
173088,1527096983.88
173089,1527096983.89
173090,1527096983.9
173091,1527096983.91
173092,1527096983.92
173093,1527096983.93
173094,1527096983.94
173095,1527096983.95
173096,1527096983.96
173097,1527096983.97
173098,1527096983.98
173099,1527096983.99
173100,1527096984.0
173101,1527096984.01
173102,1527096984.02
173103,1527096984.03
173104,1527096984.04
173105,1527096984.05
173106,1527096984.06
173107,1527096984.07
173108,1527096984.08
173109,1527096984.09
173110,1527096984.1
173111,1527096984.11
173112,1527096984.12
173113,1527096984.13
173114,1527096984.14
173115,1527096984.15
173116,1527096984.16
173117,1527096984.17
173118,1527096984.18
173119,1527096984.19
173120,1527096984.2
173121,1527096984.21
173122,1527096984.22
173123,1527096984.23
173124,1527096984.24
173125,1527096984.25
173126,1527096984.26
173127,1527096984.27
173128,1527096984.28
173129,1527096984.29
173130,1527096984.3
173131,1527096984.31
173132,1527096984.32
173133,1527096984.33
173134,1527096984.34
173135,1527096984.35
173136,1527096984.36
173137,1527096984.37
173138,1527096984.38
173139,1527096984.39
173140,1527096984.4
173141,1527096984.41
173142,1527096984.42
173143,1527096984.43
173144,1527096984.44
173145,1527096984.45
173146,1527096984.46
173147,1527096984.47
173148,1527096984.48
173149,1527096984.49
173150,1527096984.5
173151,1527096984.51
173152,1527096984.52
173153,1527096984.53
173154,1527096984.54
173155,1527096984.55
173156,1527096984.56
173157,1527096984.57
173158,1527096984.58
173159,1527096984.59
173160,1527096984.6
173161,1527096984.61
173162,1527096984.62
173163,1527096984.63
173164,1527096984.64
173165,1527096984.65
173166,1527096984.66
173167,1527096984.67
173168,1527096984.68
173169,1527096984.69
173170,1527096984.7
173171,1527096984.71
173172,1527096984.72
173173,1527096984.73
173174,1527096984.74
173175,1527096984.75
173176,1527096984.76
173177,1527096984.77
173178,1527096984.78
173179,1527096984.79
173180,1527096984.8
173181,1527096984.81
173182,1527096984.82
173183,1527096984.83
173184,1527096984.84
173185,1527096984.85
173186,1527096984.86
173187,1527096984.87
173188,1527096984.88
173189,1527096984.89
173190,1527096984.9
173191,1527096984.91
173192,1527096984.92
173193,1527096984.93
173194,1527096984.94
173195,1527096984.95
173196,1527096984.96
173197,1527096984.97
173198,1527096984.98
173199,1527096984.99
173200,1527096985.0
173201,1527096985.01
173202,1527096985.02
173203,1527096985.03
173204,1527096985.04
173205,1527096985.05
173206,1527096985.06
173207,1527096985.07
173208,1527096985.08
173209,1527096985.09
173210,1527096985.1
173211,1527096985.11
173212,1527096985.12
173213,1527096985.13
173214,1527096985.14
173215,1527096985.15
173216,1527096985.16
173217,1527096985.17
173218,1527096985.18
173219,1527096985.19
173220,1527096985.2
173221,1527096985.21
173222,1527096985.22
173223,1527096985.23
173224,1527096985.24
173225,1527096985.25
173226,1527096985.26
173227,1527096985.27
173228,1527096985.28
173229,1527096985.29
173230,1527096985.3
173231,1527096985.31
173232,1527096985.32
173233,1527096985.33
173234,1527096985.34
173235,1527096985.35
173236,1527096985.36
173237,1527096985.37
173238,1527096985.38
173239,1527096985.39
173240,1527096985.4
173241,1527096985.41
173242,1527096985.42
173243,1527096985.43
173244,1527096985.44
173245,1527096985.45
173246,1527096985.46
173247,1527096985.47
173248,1527096985.48
173249,1527096985.49
173250,1527096985.5
173251,1527096985.51
173252,1527096985.52
173253,1527096985.53
173254,1527096985.54
173255,1527096985.55
173256,1527096985.56
173257,1527096985.57
173258,1527096985.58
173259,1527096985.59
173260,1527096985.6
173261,1527096985.61
173262,1527096985.62
173263,1527096985.63
173264,1527096985.64
173265,1527096985.65
173266,1527096985.66
173267,1527096985.67
173268,1527096985.68
173269,1527096985.69
173270,1527096985.7
173271,1527096985.71
173272,1527096985.72
173273,1527096985.73
173274,1527096985.74
173275,1527096985.75
173276,1527096985.76
173277,1527096985.77
173278,1527096985.78
173279,1527096985.79
173280,1527096985.8
173281,1527096985.81
173282,1527096985.82
173283,1527096985.83
173284,1527096985.84
173285,1527096985.85
173286,1527096985.86
173287,1527096985.87
173288,1527096985.88
173289,1527096985.89
173290,1527096985.9
173291,1527096985.91
173292,1527096985.92
173293,1527096985.93
173294,1527096985.94
173295,1527096985.95
173296,1527096985.96
173297,1527096985.97
173298,1527096985.98
173299,1527096985.99
173300,1527096986.0
173301,1527096986.01
173302,1527096986.02
173303,1527096986.03
173304,1527096986.04
173305,1527096986.05
173306,1527096986.06
173307,1527096986.07
173308,1527096986.08
173309,1527096986.09
173310,1527096986.1
173311,1527096986.11
173312,1527096986.12
173313,1527096986.13
173314,1527096986.14
173315,1527096986.15
173316,1527096986.16
173317,1527096986.17
173318,1527096986.18
173319,1527096986.19
173320,1527096986.2
173321,1527096986.21
173322,1527096986.22
173323,1527096986.23
173324,1527096986.24
173325,1527096986.25
173326,1527096986.26
173327,1527096986.27
173328,1527096986.28
173329,1527096986.29
173330,1527096986.3
173331,1527096986.31
173332,1527096986.32
173333,1527096986.33
173334,1527096986.34
173335,1527096986.35
173336,1527096986.36
173337,1527096986.37
173338,1527096986.38
173339,1527096986.39
173340,1527096986.4
173341,1527096986.41
173342,1527096986.42
173343,1527096986.43
173344,1527096986.44
173345,1527096986.45
173346,1527096986.46
173347,1527096986.47
173348,1527096986.48
173349,1527096986.49
173350,1527096986.5
173351,1527096986.51
173352,1527096986.52
173353,1527096986.53
173354,1527096986.54
173355,1527096986.55
173356,1527096986.56
173357,1527096986.57
173358,1527096986.58
173359,1527096986.59
173360,1527096986.6
173361,1527096986.61
173362,1527096986.62
173363,1527096986.63
173364,1527096986.64
173365,1527096986.65
173366,1527096986.66
173367,1527096986.67
173368,1527096986.68
173369,1527096986.69
173370,1527096986.7
173371,1527096986.71
173372,1527096986.72
173373,1527096986.73
173374,1527096986.74
173375,1527096986.75
173376,1527096986.76
173377,1527096986.77
173378,1527096986.78
173379,1527096986.79
173380,1527096986.8
173381,1527096986.81
173382,1527096986.82
173383,1527096986.83
173384,1527096986.84
173385,1527096986.85
173386,1527096986.86
173387,1527096986.87
173388,1527096986.88
173389,1527096986.89
173390,1527096986.9
173391,1527096986.91
173392,1527096986.92
173393,1527096986.93
173394,1527096986.94
173395,1527096986.95
173396,1527096986.96
173397,1527096986.97
173398,1527096986.98
173399,1527096986.99
173400,1527096987.0
173401,1527096987.01
173402,1527096987.02
173403,1527096987.03
173404,1527096987.04
173405,1527096987.05
173406,1527096987.06
173407,1527096987.07
173408,1527096987.08
173409,1527096987.09
173410,1527096987.1
173411,1527096987.11
173412,1527096987.12
173413,1527096987.13
173414,1527096987.14
173415,1527096987.15
173416,1527096987.16
173417,1527096987.17
173418,1527096987.18
173419,1527096987.19
173420,1527096987.2
173421,1527096987.21
173422,1527096987.22
173423,1527096987.23
173424,1527096987.24
173425,1527096987.25
173426,1527096987.26
173427,1527096987.27
173428,1527096987.28
173429,1527096987.29
173430,1527096987.3
173431,1527096987.31
173432,1527096987.32
173433,1527096987.33
173434,1527096987.34
173435,1527096987.35
173436,1527096987.36
173437,1527096987.37
173438,1527096987.38
173439,1527096987.39
173440,1527096987.4
173441,1527096987.41
173442,1527096987.42
173443,1527096987.43
173444,1527096987.44
173445,1527096987.45
173446,1527096987.46
173447,1527096987.47
173448,1527096987.48
173449,1527096987.49
173450,1527096987.5
173451,1527096987.51
173452,1527096987.52
173453,1527096987.53
173454,1527096987.54
173455,1527096987.55
173456,1527096987.56
173457,1527096987.57
173458,1527096987.58
173459,1527096987.59
173460,1527096987.6
173461,1527096987.61
173462,1527096987.62
173463,1527096987.63
173464,1527096987.64
173465,1527096987.65
173466,1527096987.66
173467,1527096987.67
173468,1527096987.68
173469,1527096987.69
173470,1527096987.7
173471,1527096987.71
173472,1527096987.72
173473,1527096987.73
173474,1527096987.74
173475,1527096987.75
173476,1527096987.76
173477,1527096987.77
173478,1527096987.78
173479,1527096987.79
173480,1527096987.8
173481,1527096987.81
173482,1527096987.82
173483,1527096987.83
173484,1527096987.84
173485,1527096987.85
173486,1527096987.86
173487,1527096987.87
173488,1527096987.88
173489,1527096987.89
173490,1527096987.9
173491,1527096987.91
173492,1527096987.92
173493,1527096987.93
173494,1527096987.94
173495,1527096987.95
173496,1527096987.96
173497,1527096987.97
173498,1527096987.98
173499,1527096987.99
173500,1527096988.0
173501,1527096988.01
173502,1527096988.02
173503,1527096988.03
173504,1527096988.04
173505,1527096988.05
173506,1527096988.06
173507,1527096988.07
173508,1527096988.08
173509,1527096988.09
173510,1527096988.1
173511,1527096988.11
173512,1527096988.12
173513,1527096988.13
173514,1527096988.14
173515,1527096988.15
173516,1527096988.16
173517,1527096988.17
173518,1527096988.18
173519,1527096988.19
173520,1527096988.2
173521,1527096988.21
173522,1527096988.22
173523,1527096988.23
173524,1527096988.24
173525,1527096988.25
173526,1527096988.26
173527,1527096988.27
173528,1527096988.28
173529,1527096988.29
173530,1527096988.3
173531,1527096988.31
173532,1527096988.32
173533,1527096988.33
173534,1527096988.34
173535,1527096988.35
173536,1527096988.36
173537,1527096988.37
173538,1527096988.38
173539,1527096988.39
173540,1527096988.4
173541,1527096988.41
173542,1527096988.42
173543,1527096988.43
173544,1527096988.44
173545,1527096988.45
173546,1527096988.46
173547,1527096988.47
173548,1527096988.48
173549,1527096988.49
173550,1527096988.5
173551,1527096988.51
173552,1527096988.52
173553,1527096988.53
173554,1527096988.54
173555,1527096988.55
173556,1527096988.56
173557,1527096988.57
173558,1527096988.58
173559,1527096988.59
173560,1527096988.6
173561,1527096988.61
173562,1527096988.62
173563,1527096988.63
173564,1527096988.64
173565,1527096988.65
173566,1527096988.66
173567,1527096988.67
173568,1527096988.68
173569,1527096988.69
173570,1527096988.7
173571,1527096988.71
173572,1527096988.72
173573,1527096988.73
173574,1527096988.74
173575,1527096988.75
173576,1527096988.76
173577,1527096988.77
173578,1527096988.78
173579,1527096988.79
173580,1527096988.8
173581,1527096988.81
173582,1527096988.82
173583,1527096988.83
173584,1527096988.84
173585,1527096988.85
173586,1527096988.86
173587,1527096988.87
173588,1527096988.88
173589,1527096988.89
173590,1527096988.9
173591,1527096988.91
173592,1527096988.92
173593,1527096988.93
173594,1527096988.94
173595,1527096988.95
173596,1527096988.96
173597,1527096988.97
173598,1527096988.98
173599,1527096988.99
173600,1527096989.0
173601,1527096989.01
173602,1527096989.02
173603,1527096989.03
173604,1527096989.04
173605,1527096989.05
173606,1527096989.06
173607,1527096989.07
173608,1527096989.08
173609,1527096989.09
173610,1527096989.1
173611,1527096989.11
173612,1527096989.12
173613,1527096989.13
173614,1527096989.14
173615,1527096989.15
173616,1527096989.16
173617,1527096989.17
173618,1527096989.18
173619,1527096989.19
173620,1527096989.2
173621,1527096989.21
173622,1527096989.22
173623,1527096989.23
173624,1527096989.24
173625,1527096989.25
173626,1527096989.26
173627,1527096989.27
173628,1527096989.28
173629,1527096989.29
173630,1527096989.3
173631,1527096989.31
173632,1527096989.32
173633,1527096989.33
173634,1527096989.34
173635,1527096989.35
173636,1527096989.36
173637,1527096989.37
173638,1527096989.38
173639,1527096989.39
173640,1527096989.4
173641,1527096989.41
173642,1527096989.42
173643,1527096989.43
173644,1527096989.44
173645,1527096989.45
173646,1527096989.46
173647,1527096989.47
173648,1527096989.48
173649,1527096989.49
173650,1527096989.5
173651,1527096989.51
173652,1527096989.52
173653,1527096989.53
173654,1527096989.54
173655,1527096989.55
173656,1527096989.56
173657,1527096989.57
173658,1527096989.58
173659,1527096989.59
173660,1527096989.6
173661,1527096989.61
173662,1527096989.62
173663,1527096989.63
173664,1527096989.64
173665,1527096989.65
173666,1527096989.66
173667,1527096989.67
173668,1527096989.68
173669,1527096989.69
173670,1527096989.7
173671,1527096989.71
173672,1527096989.72
173673,1527096989.73
173674,1527096989.74
173675,1527096989.75
173676,1527096989.76
173677,1527096989.77
173678,1527096989.78
173679,1527096989.79
173680,1527096989.8
173681,1527096989.81
173682,1527096989.82
173683,1527096989.83
173684,1527096989.84
173685,1527096989.85
173686,1527096989.86
173687,1527096989.87
173688,1527096989.88
173689,1527096989.89
173690,1527096989.9
173691,1527096989.91
173692,1527096989.92
173693,1527096989.93
173694,1527096989.94
173695,1527096989.95
173696,1527096989.96
173697,1527096989.97
173698,1527096989.98
173699,1527096989.99
173700,1527096990.0
173701,1527096990.01
173702,1527096990.02
173703,1527096990.03
173704,1527096990.04
173705,1527096990.05
173706,1527096990.06
173707,1527096990.07
173708,1527096990.08
173709,1527096990.09
173710,1527096990.1
173711,1527096990.11
173712,1527096990.12
173713,1527096990.13
173714,1527096990.14
173715,1527096990.15
173716,1527096990.16
173717,1527096990.17
173718,1527096990.18
173719,1527096990.19
173720,1527096990.2
173721,1527096990.21
173722,1527096990.22
173723,1527096990.23
173724,1527096990.24
173725,1527096990.25
173726,1527096990.26
173727,1527096990.27
173728,1527096990.28
173729,1527096990.29
173730,1527096990.3
173731,1527096990.31
173732,1527096990.32
173733,1527096990.33
173734,1527096990.34
173735,1527096990.35
173736,1527096990.36
173737,1527096990.37
173738,1527096990.38
173739,1527096990.39
173740,1527096990.4
173741,1527096990.41
173742,1527096990.42
173743,1527096990.43
173744,1527096990.44
173745,1527096990.45
173746,1527096990.46
173747,1527096990.47
173748,1527096990.48
173749,1527096990.49
173750,1527096990.5
173751,1527096990.51
173752,1527096990.52
173753,1527096990.53
173754,1527096990.54
173755,1527096990.55
173756,1527096990.56
173757,1527096990.57
173758,1527096990.58
173759,1527096990.59
173760,1527096990.6
173761,1527096990.61
173762,1527096990.62
173763,1527096990.63
173764,1527096990.64
173765,1527096990.65
173766,1527096990.66
173767,1527096990.67
173768,1527096990.68
173769,1527096990.69
173770,1527096990.7
173771,1527096990.71
173772,1527096990.72
173773,1527096990.73
173774,1527096990.74
173775,1527096990.75
173776,1527096990.76
173777,1527096990.77
173778,1527096990.78
173779,1527096990.79
173780,1527096990.8
173781,1527096990.81
173782,1527096990.82
173783,1527096990.83
173784,1527096990.84
173785,1527096990.85
173786,1527096990.86
173787,1527096990.87
173788,1527096990.88
173789,1527096990.89
173790,1527096990.9
173791,1527096990.91
173792,1527096990.92
173793,1527096990.93
173794,1527096990.94
173795,1527096990.95
173796,1527096990.96
173797,1527096990.97
173798,1527096990.98
173799,1527096990.99
173800,1527096991.0
173801,1527096991.01
173802,1527096991.02
173803,1527096991.03
173804,1527096991.04
173805,1527096991.05
173806,1527096991.06
173807,1527096991.07
173808,1527096991.08
173809,1527096991.09
173810,1527096991.1
173811,1527096991.11
173812,1527096991.12
173813,1527096991.13
173814,1527096991.14
173815,1527096991.15
173816,1527096991.16
173817,1527096991.17
173818,1527096991.18
173819,1527096991.19
173820,1527096991.2
173821,1527096991.21
173822,1527096991.22
173823,1527096991.23
173824,1527096991.24
173825,1527096991.25
173826,1527096991.26
173827,1527096991.27
173828,1527096991.28
173829,1527096991.29
173830,1527096991.3
173831,1527096991.31
173832,1527096991.32
173833,1527096991.33
173834,1527096991.34
173835,1527096991.35
173836,1527096991.36
173837,1527096991.37
173838,1527096991.38
173839,1527096991.39
173840,1527096991.4
173841,1527096991.41
173842,1527096991.42
173843,1527096991.43
173844,1527096991.44
173845,1527096991.45
173846,1527096991.46
173847,1527096991.47
173848,1527096991.48
173849,1527096991.49
173850,1527096991.5
173851,1527096991.51
173852,1527096991.52
173853,1527096991.53
173854,1527096991.54
173855,1527096991.55
173856,1527096991.56
173857,1527096991.57
173858,1527096991.58
173859,1527096991.59
173860,1527096991.6
173861,1527096991.61
173862,1527096991.62
173863,1527096991.63
173864,1527096991.64
173865,1527096991.65
173866,1527096991.66
173867,1527096991.67
173868,1527096991.68
173869,1527096991.69
173870,1527096991.7
173871,1527096991.71
173872,1527096991.72
173873,1527096991.73
173874,1527096991.74
173875,1527096991.75
173876,1527096991.76
173877,1527096991.77
173878,1527096991.78
173879,1527096991.79
173880,1527096991.8
173881,1527096991.81
173882,1527096991.82
173883,1527096991.83
173884,1527096991.84
173885,1527096991.85
173886,1527096991.86
173887,1527096991.87
173888,1527096991.88
173889,1527096991.89
173890,1527096991.9
173891,1527096991.91
173892,1527096991.92
173893,1527096991.93
173894,1527096991.94
173895,1527096991.95
173896,1527096991.96
173897,1527096991.97
173898,1527096991.98
173899,1527096991.99
173900,1527096992.0
173901,1527096992.01
173902,1527096992.02
173903,1527096992.03
173904,1527096992.04
173905,1527096992.05
173906,1527096992.06
173907,1527096992.07
173908,1527096992.08
173909,1527096992.09
173910,1527096992.1
173911,1527096992.11
173912,1527096992.12
173913,1527096992.13
173914,1527096992.14
173915,1527096992.15
173916,1527096992.16
173917,1527096992.17
173918,1527096992.18
173919,1527096992.19
173920,1527096992.2
173921,1527096992.21
173922,1527096992.22
173923,1527096992.23
173924,1527096992.24
173925,1527096992.25
173926,1527096992.26
173927,1527096992.27
173928,1527096992.28
173929,1527096992.29
173930,1527096992.3
173931,1527096992.31
173932,1527096992.32
173933,1527096992.33
173934,1527096992.34
173935,1527096992.35
173936,1527096992.36
173937,1527096992.37
173938,1527096992.38
173939,1527096992.39
173940,1527096992.4
173941,1527096992.41
173942,1527096992.42
173943,1527096992.43
173944,1527096992.44
173945,1527096992.45
173946,1527096992.46
173947,1527096992.47
173948,1527096992.48
173949,1527096992.49
173950,1527096992.5
173951,1527096992.51
173952,1527096992.52
173953,1527096992.53
173954,1527096992.54
173955,1527096992.55
173956,1527096992.56
173957,1527096992.57
173958,1527096992.58
173959,1527096992.59
173960,1527096992.6
173961,1527096992.61
173962,1527096992.62
173963,1527096992.63
173964,1527096992.64
173965,1527096992.65
173966,1527096992.66
173967,1527096992.67
173968,1527096992.68
173969,1527096992.69
173970,1527096992.7
173971,1527096992.71
173972,1527096992.72
173973,1527096992.73
173974,1527096992.74
173975,1527096992.75
173976,1527096992.76
173977,1527096992.77
173978,1527096992.78
173979,1527096992.79
173980,1527096992.8
173981,1527096992.81
173982,1527096992.82
173983,1527096992.83
173984,1527096992.84
173985,1527096992.85
173986,1527096992.86
173987,1527096992.87
173988,1527096992.88
173989,1527096992.89
173990,1527096992.9
173991,1527096992.91
173992,1527096992.92
173993,1527096992.93
173994,1527096992.94
173995,1527096992.95
173996,1527096992.96
173997,1527096992.97
173998,1527096992.98
173999,1527096992.99
174000,1527096993.0
174001,1527096993.01
174002,1527096993.02
174003,1527096993.03
174004,1527096993.04
174005,1527096993.05
174006,1527096993.06
174007,1527096993.07
174008,1527096993.08
174009,1527096993.09
174010,1527096993.1
174011,1527096993.11
174012,1527096993.12
174013,1527096993.13
174014,1527096993.14
174015,1527096993.15
174016,1527096993.16
174017,1527096993.17
174018,1527096993.18
174019,1527096993.19
174020,1527096993.2
174021,1527096993.21
174022,1527096993.22
174023,1527096993.23
174024,1527096993.24
174025,1527096993.25
174026,1527096993.26
174027,1527096993.27
174028,1527096993.28
174029,1527096993.29
174030,1527096993.3
174031,1527096993.31
174032,1527096993.32
174033,1527096993.33
174034,1527096993.34
174035,1527096993.35
174036,1527096993.36
174037,1527096993.37
174038,1527096993.38
174039,1527096993.39
174040,1527096993.4
174041,1527096993.41
174042,1527096993.42
174043,1527096993.43
174044,1527096993.44
174045,1527096993.45
174046,1527096993.46
174047,1527096993.47
174048,1527096993.48
174049,1527096993.49
174050,1527096993.5
174051,1527096993.51
174052,1527096993.52
174053,1527096993.53
174054,1527096993.54
174055,1527096993.55
174056,1527096993.56
174057,1527096993.57
174058,1527096993.58
174059,1527096993.59
174060,1527096993.6
174061,1527096993.61
174062,1527096993.62
174063,1527096993.63
174064,1527096993.64
